id,loan_amnt,loan_amnt_band,term_months,int_rate,installment,grade,sub_grade,purpose,emp_length_years,home_ownership,annual_inc,income_band,verification_status,dti,addr_state,pub_rec,delinq_2yrs,revol_util,open_acc,total_acc,pub_rec_bankruptcies,issue_d,earliest_cr_line,loan_status,is_default
262563,15600,15-20k,36,10.71,508.59,B,B5,debt_consolidation,7.0,RENT,48000.0,40-60k,Not Verified,14.58,CA,0,0,62.6,12,28,0,2008-02-01,1993-11-01,Charged Off,1
262215,20000,15-20k,36,16.71,710.18,F,F4,debt_consolidation,4.0,RENT,65000.0,60-80k,Not Verified,20.09,CA,0,0,74.3,19,28,0,2008-02-01,1996-11-01,Fully Paid,0
262113,5800,5-10k,36,8.32,182.61,A,A4,major_purchase,0.0,RENT,35020.0,<40k,Not Verified,0.72,MA,0,0,5.2,9,10,0,2008-02-01,2000-07-01,Fully Paid,0
249164,25000,20k+,36,10.08,807.62,B,B3,small_business,3.0,MORTGAGE,144000.0,100k+,Not Verified,3.84,GA,0,0,8.7,11,22,0,2008-02-01,1995-03-01,Fully Paid,0
262041,6000,5-10k,36,9.45,192.06,B,B1,small_business,7.0,MORTGAGE,60000.0,40-60k,Not Verified,13.16,PA,0,0,55.0,13,42,0,2008-02-01,1995-11-01,Fully Paid,0
261972,10000,5-10k,36,13.87,341.15,D,D5,debt_consolidation,2.0,RENT,35400.0,<40k,Not Verified,13.19,CA,0,0,88.0,9,12,0,2008-02-01,1997-01-01,Charged Off,1
261456,3000,<5k,36,8.0,94.01,A,A3,debt_consolidation,10.0,RENT,36000.0,<40k,Not Verified,2.6,CA,0,1,23.4,2,10,0,2008-02-01,1996-02-01,Fully Paid,0
261382,9500,5-10k,36,11.03,311.16,C,C1,debt_consolidation,0.0,MORTGAGE,75000.0,60-80k,Not Verified,11.3,CA,0,1,71.4,4,12,0,2008-02-01,1996-02-01,Fully Paid,0
261281,10000,5-10k,36,11.34,329.0,C,C2,home_improvement,10.0,MORTGAGE,75000.0,60-80k,Not Verified,14.8,NY,0,0,45.7,16,31,0,2008-02-01,1999-12-01,Fully Paid,0
260928,12000,10-15k,36,11.34,394.8,C,C2,debt_consolidation,0.0,RENT,38000.0,<40k,Not Verified,8.72,NY,0,0,70.9,7,7,0,2008-02-01,1996-06-01,Fully Paid,0
260801,10000,5-10k,36,9.45,320.1,B,B1,credit_card,0.0,RENT,65000.0,60-80k,Not Verified,11.69,MD,0,0,63.3,13,18,0,2008-02-01,2000-11-01,Fully Paid,0
260597,6000,5-10k,36,9.76,192.93,B,B2,debt_consolidation,0.0,RENT,25200.0,<40k,Not Verified,5.43,VA,0,0,40.6,7,8,0,2008-02-01,2000-05-01,Fully Paid,0
260368,3000,<5k,36,7.68,93.57,A,A2,debt_consolidation,0.0,MORTGAGE,39600.0,<40k,Not Verified,0.91,MN,0,0,27.1,5,37,0,2008-02-01,1993-01-01,Fully Paid,0
260324,10000,5-10k,36,13.55,339.6,D,D4,small_business,5.0,RENT,71600.0,60-80k,Not Verified,3.35,FL,0,1,73.1,4,6,0,2008-02-01,1993-03-01,Charged Off,1
260277,10000,5-10k,36,11.66,330.53,C,C3,debt_consolidation,10.0,OWN,34000.0,<40k,Not Verified,23.96,TX,0,0,45.5,4,12,0,2008-02-01,1997-08-01,Fully Paid,0
238360,12000,10-15k,36,9.83,386.25,B,B3,credit_card,1.0,RENT,25000.0,<40k,Not Verified,16.75,AZ,0,0,50.7,7,8,0,2008-02-01,1994-08-01,Fully Paid,0
260113,9000,5-10k,36,10.39,292.06,B,B4,debt_consolidation,8.0,RENT,36120.0,<40k,Not Verified,14.45,CA,0,0,25.3,7,10,0,2008-02-01,2003-09-01,Fully Paid,0
260049,15000,10-15k,36,14.5,516.32,E,E2,debt_consolidation,1.0,MORTGAGE,65000.0,60-80k,Not Verified,15.6,NY,0,0,63.9,21,34,0,2008-02-01,1998-05-01,Fully Paid,0
259968,10000,5-10k,36,8.63,316.28,A,A5,debt_consolidation,2.0,RENT,30000.0,<40k,Not Verified,13.16,WI,0,0,31.0,8,10,0,2008-02-01,1996-11-01,Fully Paid,0
259956,24000,20k+,36,9.76,771.72,B,B2,debt_consolidation,8.0,MORTGAGE,150000.0,100k+,Not Verified,0.22,TX,0,0,5.8,10,20,0,2008-02-01,1996-04-01,Fully Paid,0
259945,20000,15-20k,36,10.71,652.04,B,B5,debt_consolidation,9.0,RENT,52559.0,40-60k,Not Verified,13.11,NY,0,0,39.8,8,12,0,2008-02-01,1996-12-01,Fully Paid,0
259595,10000,5-10k,36,9.76,321.55,B,B2,debt_consolidation,0.0,RENT,38000.0,<40k,Not Verified,3.22,DC,0,0,63.0,5,13,0,2008-02-01,2000-10-01,Fully Paid,0
259505,20000,15-20k,36,13.24,676.2,D,D3,debt_consolidation,1.0,MORTGAGE,80000.0,60-80k,Not Verified,20.73,OH,0,0,64.1,8,22,0,2008-02-01,1996-12-01,Fully Paid,0
259414,3975,<5k,36,13.87,135.61,D,D5,credit_card,2.0,MORTGAGE,24000.0,<40k,Not Verified,21.9,VA,0,0,82.3,3,4,0,2008-02-01,1996-08-01,Fully Paid,0
259032,25000,20k+,36,9.76,803.87,B,B2,other,5.0,MORTGAGE,200000.0,100k+,Not Verified,4.95,SC,0,0,0.0,6,8,0,2008-02-01,2002-03-01,Fully Paid,0
258870,16000,15-20k,36,10.71,521.63,B,B5,debt_consolidation,1.0,RENT,39996.0,<40k,Not Verified,19.23,NC,0,0,77.9,7,10,0,2008-02-01,1999-07-01,Fully Paid,0
258828,20000,15-20k,36,12.61,670.13,D,D1,small_business,3.0,RENT,38000.0,<40k,Not Verified,4.04,TX,0,0,91.3,3,13,0,2008-02-01,1998-05-01,Fully Paid,0
258717,20500,20k+,36,11.03,671.44,C,C1,debt_consolidation,2.0,RENT,38400.0,<40k,Not Verified,15.72,TX,0,0,32.3,20,29,0,2008-02-01,1998-04-01,Charged Off,1
258652,12000,10-15k,36,11.97,398.4,C,C4,debt_consolidation,0.0,RENT,45000.0,40-60k,Not Verified,22.67,SC,0,0,66.7,14,23,0,2008-02-01,1999-05-01,Fully Paid,0
258644,15000,10-15k,36,10.39,486.76,B,B4,debt_consolidation,5.0,RENT,53307.0,40-60k,Not Verified,11.37,WA,0,0,0.3,7,8,0,2008-02-01,2001-12-01,Fully Paid,0
258603,15000,10-15k,36,12.92,504.84,D,D2,debt_consolidation,4.0,RENT,45000.0,40-60k,Not Verified,6.08,CA,0,1,78.0,5,7,0,2008-02-01,1999-03-01,Charged Off,1
258521,7200,5-10k,36,10.39,233.65,B,B4,credit_card,1.0,RENT,48000.0,40-60k,Not Verified,12.63,CO,0,0,44.7,9,9,0,2008-02-01,2004-12-01,Fully Paid,0
257612,9000,5-10k,36,11.03,294.78,C,C1,debt_consolidation,1.0,OWN,45000.0,40-60k,Not Verified,8.29,NJ,0,0,59.7,10,11,0,2008-02-01,2000-07-01,Fully Paid,0
257346,10000,5-10k,36,12.61,335.07,D,D1,debt_consolidation,2.0,RENT,52000.0,40-60k,Not Verified,12.02,MD,0,0,46.7,10,23,0,2008-02-01,2000-09-01,Fully Paid,0
257223,4000,<5k,36,10.08,129.22,B,B3,home_improvement,6.0,RENT,32400.0,<40k,Not Verified,16.26,PA,0,0,27.3,6,10,0,2008-02-01,2003-11-01,Fully Paid,0
257019,5000,<5k,36,9.76,160.78,B,B2,credit_card,2.0,MORTGAGE,34500.0,<40k,Not Verified,1.46,NC,0,0,21.5,4,6,0,2008-02-01,1999-12-01,Fully Paid,0
256991,15000,10-15k,36,17.03,535.02,F,F5,debt_consolidation,3.0,MORTGAGE,107000.0,100k+,Not Verified,15.81,PA,0,0,86.8,13,42,0,2008-02-01,1989-11-01,Charged Off,1
256704,10000,5-10k,36,13.87,341.15,D,D5,debt_consolidation,10.0,MORTGAGE,58000.0,40-60k,Not Verified,24.72,CA,0,0,58.6,10,25,0,2008-02-01,1989-05-01,Charged Off,1
256488,12800,10-15k,36,9.45,409.73,B,B1,debt_consolidation,9.0,MORTGAGE,100000.0,80-100k,Not Verified,10.51,TX,0,0,25.4,14,26,0,2008-02-01,1997-06-01,Fully Paid,0
256458,3000,<5k,36,11.97,99.6,C,C4,debt_consolidation,10.0,RENT,78000.0,60-80k,Not Verified,14.8,NM,0,0,77.0,10,15,0,2008-02-01,1996-10-01,Fully Paid,0
256450,6350,5-10k,36,12.92,213.72,D,D2,debt_consolidation,1.0,RENT,80415.0,80-100k,Not Verified,20.15,CA,0,0,93.1,10,16,0,2008-02-01,1984-10-01,Fully Paid,0
256406,11000,10-15k,36,10.71,358.62,B,B5,other,0.0,RENT,60000.0,40-60k,Not Verified,0.4,NY,0,0,28.4,5,5,0,2008-02-01,2003-09-01,Fully Paid,0
242839,25000,20k+,36,10.08,807.62,B,B3,small_business,4.0,MORTGAGE,37000.0,<40k,Not Verified,8.53,CA,0,0,7.6,11,27,0,2008-02-01,1998-12-01,Fully Paid,0
256019,11800,10-15k,36,8.63,373.21,A,A5,debt_consolidation,10.0,OWN,60000.0,40-60k,Not Verified,7.8,NJ,0,0,32.6,6,11,0,2008-02-01,1998-10-01,Fully Paid,0
255888,5275,5-10k,36,10.39,171.18,B,B4,debt_consolidation,3.0,RENT,45000.0,40-60k,Not Verified,20.69,NC,0,0,28.2,11,22,0,2008-02-01,2000-12-01,Fully Paid,0
255845,9600,5-10k,36,11.97,318.72,C,C4,other,8.0,RENT,36996.0,<40k,Not Verified,20.63,FL,0,0,72.7,10,15,0,2008-02-01,1999-02-01,Fully Paid,0
255171,5000,<5k,36,8.0,156.69,A,A3,debt_consolidation,0.0,RENT,31920.0,<40k,Not Verified,10.71,WA,0,0,7.9,8,14,0,2008-02-01,2001-10-01,Fully Paid,0
255150,25000,20k+,36,11.66,826.31,C,C3,credit_card,1.0,RENT,100000.0,80-100k,Not Verified,18.88,NY,0,0,33.1,10,17,0,2008-02-01,2002-10-01,Fully Paid,0
254979,10000,5-10k,36,8.0,313.37,A,A3,small_business,2.0,MORTGAGE,25000.0,<40k,Not Verified,12.14,MI,0,0,9.2,3,13,0,2008-02-01,1986-07-01,Fully Paid,0
254762,7200,5-10k,36,11.34,236.88,C,C2,credit_card,0.0,RENT,37000.0,<40k,Not Verified,24.31,CO,0,0,14.5,13,30,0,2008-02-01,1995-03-01,Fully Paid,0
203424,9325,5-10k,36,13.62,316.99,D,D5,debt_consolidation,4.0,RENT,30000.0,<40k,Not Verified,21.88,OH,0,0,82.5,5,9,0,2008-02-01,2003-09-01,Fully Paid,0
254533,7600,5-10k,36,12.61,254.65,D,D1,debt_consolidation,10.0,RENT,76554.0,60-80k,Not Verified,4.62,CA,0,0,47.9,6,9,0,2008-02-01,1994-01-01,Fully Paid,0
254378,10000,5-10k,36,11.66,330.53,C,C3,home_improvement,10.0,MORTGAGE,92400.0,80-100k,Not Verified,10.74,IL,0,0,66.7,16,27,0,2008-02-01,1992-12-01,Charged Off,1
241659,12100,10-15k,36,9.45,387.32,B,B1,debt_consolidation,2.0,RENT,54000.0,40-60k,Not Verified,11.02,IL,0,0,54.8,13,32,0,2008-02-01,1999-02-01,Fully Paid,0
242642,16600,15-20k,36,9.76,533.77,B,B2,small_business,0.0,MORTGAGE,20000.0,<40k,Not Verified,4.68,AZ,0,0,11.6,4,4,0,2008-02-01,1998-10-01,Fully Paid,0
254250,3975,<5k,36,11.97,131.97,C,C4,debt_consolidation,0.0,OWN,17721.0,<40k,Not Verified,15.51,NM,0,0,17.0,9,18,0,2008-02-01,1996-05-01,Fully Paid,0
254201,17000,15-20k,36,14.82,587.82,E,E3,credit_card,10.0,MORTGAGE,104000.0,100k+,Not Verified,20.12,NJ,0,4,91.8,12,25,0,2008-02-01,1985-07-01,Fully Paid,0
253987,3000,<5k,36,11.03,98.26,C,C1,car,2.0,RENT,41000.0,40-60k,Not Verified,16.92,VA,0,0,42.4,12,16,0,2008-02-01,2003-10-01,Fully Paid,0
253973,10000,5-10k,36,11.03,327.53,C,C1,other,3.0,OWN,24605.0,<40k,Not Verified,9.17,NC,0,1,70.3,7,24,0,2008-02-01,1996-11-01,Fully Paid,0
253766,15000,10-15k,36,11.66,495.79,C,C3,home_improvement,2.0,RENT,36000.0,<40k,Not Verified,5.17,NJ,0,1,53.6,2,16,0,2008-02-01,1995-12-01,Charged Off,1
253727,4500,<5k,36,8.63,142.33,A,A5,car,2.0,OWN,10000.0,<40k,Not Verified,0.0,WA,0,1,0.0,5,6,0,2008-02-01,2005-01-01,Fully Paid,0
253601,16000,15-20k,36,14.18,548.25,E,E1,debt_consolidation,7.0,RENT,51648.0,40-60k,Not Verified,11.13,CO,0,0,90.5,10,18,0,2008-02-01,2001-03-01,Fully Paid,0
253427,15000,10-15k,36,13.24,507.15,D,D3,other,10.0,RENT,69400.0,60-80k,Not Verified,3.29,NY,0,0,34.0,2,4,0,2008-02-01,1998-01-01,Fully Paid,0
253425,6000,5-10k,36,10.71,195.61,B,B5,debt_consolidation,4.0,RENT,33600.0,<40k,Not Verified,20.11,NC,0,0,45.7,8,14,0,2008-02-01,2001-10-01,Fully Paid,0
219070,6000,5-10k,36,10.46,194.91,B,B5,car,2.0,RENT,50000.0,40-60k,Not Verified,5.06,CO,0,0,63.4,16,21,0,2008-02-01,1995-11-01,Fully Paid,0
253227,750,<5k,36,12.29,25.02,C,C5,credit_card,0.0,RENT,19000.0,<40k,Not Verified,24.0,CO,0,0,84.9,8,8,0,2008-02-01,2000-09-01,Fully Paid,0
253222,20000,15-20k,36,10.08,646.1,B,B3,debt_consolidation,3.0,RENT,60000.0,40-60k,Not Verified,10.06,CA,0,0,39.1,6,19,0,2008-02-01,1997-04-01,Fully Paid,0
242356,19200,15-20k,36,13.87,655.0,D,D5,debt_consolidation,10.0,RENT,79636.0,60-80k,Not Verified,7.16,TX,0,0,56.4,9,16,0,2008-02-01,1973-09-01,Fully Paid,0
253085,18000,15-20k,36,13.24,608.58,D,D3,debt_consolidation,10.0,OWN,60000.0,40-60k,Not Verified,22.4,NY,1,0,54.7,10,23,0,2008-02-01,1999-06-01,Charged Off,1
239843,20000,15-20k,36,9.51,640.76,B,B2,medical,10.0,OWN,80000.0,60-80k,Not Verified,0.22,NY,0,0,18.6,4,4,0,2008-02-01,1984-11-01,Charged Off,1
253020,15075,15-20k,36,12.92,507.36,D,D2,small_business,10.0,MORTGAGE,42000.0,40-60k,Not Verified,23.29,CA,1,0,11.3,7,15,1,2008-02-01,1993-10-01,Fully Paid,0
252973,2500,<5k,36,9.76,80.39,B,B2,other,3.0,RENT,36000.0,<40k,Not Verified,0.5,VA,0,0,59.3,3,9,0,2008-02-01,2003-07-01,Fully Paid,0
252729,15000,10-15k,36,11.34,493.5,C,C2,small_business,5.0,MORTGAGE,100000.0,80-100k,Not Verified,2.32,AR,0,1,33.5,12,16,0,2008-02-01,1991-10-01,Fully Paid,0
238935,7000,5-10k,36,9.2,223.26,B,B1,major_purchase,10.0,MORTGAGE,88000.0,80-100k,Not Verified,13.28,CO,0,3,21.0,10,35,0,2008-02-01,1992-02-01,Fully Paid,0
252482,10800,10-15k,36,9.76,347.27,B,B2,educational,4.0,RENT,82600.0,80-100k,Not Verified,11.89,CA,1,0,24.3,15,31,1,2008-02-01,1984-05-01,Fully Paid,0
251996,5000,<5k,36,7.68,155.95,A,A2,small_business,0.0,RENT,28000.0,<40k,Not Verified,0.43,VA,0,0,1.5,5,5,0,2008-02-01,2001-11-01,Fully Paid,0
251789,10000,5-10k,36,15.45,348.87,E,E5,debt_consolidation,1.0,RENT,54996.0,40-60k,Not Verified,13.16,TX,0,0,78.7,8,13,0,2008-02-01,1986-03-01,Fully Paid,0
251682,3000,<5k,36,7.37,93.14,A,A1,debt_consolidation,1.0,RENT,17573.0,<40k,Not Verified,12.7,WA,0,0,3.7,6,8,0,2008-02-01,1991-04-01,Fully Paid,0
251663,2725,<5k,36,11.66,90.07,C,C3,debt_consolidation,2.0,RENT,52000.0,40-60k,Not Verified,14.45,MI,0,0,24.7,19,32,0,2008-02-01,2000-12-01,Fully Paid,0
251214,6000,5-10k,36,8.0,188.02,A,A3,debt_consolidation,0.0,RENT,60000.0,40-60k,Not Verified,9.82,CA,0,0,45.9,5,12,0,2008-02-01,1990-07-01,Fully Paid,0
251142,17000,15-20k,36,9.45,544.17,B,B1,home_improvement,1.0,MORTGAGE,60000.0,40-60k,Not Verified,0.6,AR,0,0,3.2,11,24,0,2008-02-01,1998-10-01,Fully Paid,0
250951,15250,15-20k,36,11.34,501.73,C,C2,debt_consolidation,10.0,MORTGAGE,75000.0,60-80k,Not Verified,15.14,NC,0,0,84.5,11,18,0,2008-02-01,1991-07-01,Fully Paid,0
226735,3000,<5k,36,13.3,101.52,D,D4,credit_card,0.0,RENT,35244.0,<40k,Not Verified,24.79,ID,0,0,73.7,9,26,0,2008-02-01,1992-11-01,Charged Off,1
233852,9500,5-10k,36,10.78,310.03,C,C1,debt_consolidation,10.0,OWN,74600.0,60-80k,Not Verified,8.22,FL,0,0,48.6,5,7,0,2008-02-01,1997-12-01,Fully Paid,0
249699,20050,20k+,36,9.76,644.71,B,B2,small_business,10.0,RENT,26000.0,<40k,Not Verified,9.14,WA,0,0,3.5,3,20,0,2008-02-01,1989-08-01,Charged Off,1
249999,10000,5-10k,36,8.0,313.37,A,A3,small_business,6.0,MORTGAGE,115000.0,100k+,Not Verified,12.0,IL,0,0,53.5,6,36,0,2008-02-01,1991-10-01,Fully Paid,0
199486,8000,5-10k,36,10.46,259.87,B,B5,other,10.0,RENT,120000.0,100k+,Not Verified,11.28,CA,0,0,80.6,10,19,0,2008-02-01,1994-05-01,Charged Off,1
250699,5000,<5k,36,12.61,167.54,D,D1,debt_consolidation,10.0,RENT,25000.0,<40k,Not Verified,4.56,OH,1,0,47.1,6,10,0,2008-02-01,1994-12-01,Fully Paid,0
250422,4000,<5k,36,9.76,128.62,B,B2,small_business,0.0,RENT,63000.0,60-80k,Not Verified,2.7,VA,0,0,8.1,8,17,0,2008-02-01,1989-06-01,Fully Paid,0
249972,10000,5-10k,36,11.03,327.53,C,C1,debt_consolidation,10.0,RENT,30000.0,<40k,Not Verified,13.4,CA,0,0,83.4,6,10,0,2008-02-01,1998-11-01,Charged Off,1
249942,5000,<5k,36,11.03,163.77,C,C1,debt_consolidation,4.0,RENT,37500.0,<40k,Not Verified,5.73,CA,0,0,60.3,9,12,0,2008-02-01,1999-01-01,Fully Paid,0
249840,6000,5-10k,36,10.71,195.61,B,B5,debt_consolidation,0.0,MORTGAGE,32388.0,<40k,Not Verified,11.12,TX,0,0,0.0,2,6,0,2008-02-01,1996-11-01,Fully Paid,0
248927,6000,5-10k,36,10.08,193.83,B,B3,credit_card,1.0,RENT,40000.0,<40k,Not Verified,16.17,OR,0,0,60.0,5,9,0,2008-02-01,2000-09-01,Fully Paid,0
248841,6000,5-10k,36,7.68,187.14,A,A2,other,10.0,OWN,75000.0,60-80k,Not Verified,2.54,NY,0,0,2.8,41,64,0,2008-02-01,1990-06-01,Fully Paid,0
248817,6000,5-10k,36,11.97,199.2,C,C4,debt_consolidation,10.0,RENT,58800.0,40-60k,Not Verified,6.0,FL,0,1,34.2,4,6,0,2008-02-01,1996-01-01,Charged Off,1
248539,10000,5-10k,36,11.66,330.53,C,C3,debt_consolidation,10.0,MORTGAGE,49600.0,40-60k,Not Verified,8.4,CA,0,0,93.9,6,9,0,2008-02-01,1999-01-01,Fully Paid,0
211586,4000,<5k,36,7.75,124.89,A,A3,wedding,1.0,RENT,57600.0,40-60k,Not Verified,1.33,HI,0,0,8.2,4,7,0,2008-02-01,2001-04-01,Fully Paid,0
248498,19500,15-20k,36,9.76,627.02,B,B2,debt_consolidation,1.0,RENT,90000.0,80-100k,Not Verified,1.95,IA,0,0,17.6,3,21,0,2008-02-01,1999-05-01,Fully Paid,0
248304,6000,5-10k,36,8.63,189.77,A,A5,debt_consolidation,5.0,RENT,42328.0,40-60k,Not Verified,10.8,IL,0,0,15.6,11,16,0,2008-02-01,1998-08-01,Fully Paid,0
248130,1450,<5k,36,9.76,46.63,B,B2,educational,0.0,OWN,65000.0,60-80k,Not Verified,7.74,PA,0,0,48.5,25,39,0,2008-02-01,1998-06-01,Fully Paid,0
248108,3000,<5k,36,8.0,94.01,A,A3,wedding,0.0,RENT,23000.0,<40k,Not Verified,12.05,OH,0,0,7.8,7,13,0,2008-02-01,2004-08-01,Fully Paid,0
247424,8000,5-10k,36,10.71,260.82,B,B5,medical,2.0,RENT,215000.0,100k+,Not Verified,17.66,NY,0,0,92.4,17,26,0,2008-02-01,1989-12-01,Fully Paid,0
247062,6225,5-10k,36,9.76,200.17,B,B2,debt_consolidation,0.0,RENT,20400.0,<40k,Not Verified,18.35,CA,0,0,55.4,7,13,0,2008-02-01,2000-03-01,Fully Paid,0
246553,9100,5-10k,36,13.24,307.67,D,D3,credit_card,2.0,RENT,49200.0,40-60k,Not Verified,7.37,TX,0,2,83.8,9,26,0,2008-02-01,1988-11-01,Fully Paid,0
246516,8500,5-10k,36,9.45,272.09,B,B1,debt_consolidation,5.0,RENT,50004.0,40-60k,Not Verified,17.33,TX,0,0,26.6,17,22,0,2008-02-01,2001-06-01,Fully Paid,0
246276,10100,10-15k,36,13.55,343.0,D,D4,debt_consolidation,0.0,RENT,29136.0,<40k,Not Verified,15.82,NV,1,0,65.3,9,20,1,2008-02-01,1998-05-01,Charged Off,1
246179,5100,5-10k,36,8.32,160.57,A,A4,credit_card,6.0,MORTGAGE,59000.0,40-60k,Not Verified,7.08,CT,0,0,35.9,9,19,0,2008-02-01,1971-08-01,Fully Paid,0
245846,2500,<5k,36,9.76,80.39,B,B2,other,0.0,RENT,22000.0,<40k,Not Verified,22.25,GA,0,0,10.5,7,13,0,2008-02-01,2001-06-01,Fully Paid,0
245765,9900,5-10k,36,8.0,310.24,A,A3,credit_card,10.0,MORTGAGE,101400.0,100k+,Not Verified,3.19,FL,0,0,8.2,10,21,0,2008-02-01,1985-02-01,Fully Paid,0
245733,6400,5-10k,36,7.68,199.61,A,A2,credit_card,0.0,MORTGAGE,101400.0,100k+,Not Verified,0.83,FL,0,0,8.2,10,21,0,2008-02-01,1985-02-01,Fully Paid,0
245190,6000,5-10k,36,12.29,200.12,C,C5,debt_consolidation,8.0,MORTGAGE,36000.0,<40k,Not Verified,14.77,MO,0,0,45.5,13,28,0,2008-02-01,1994-11-01,Fully Paid,0
245124,1500,<5k,36,10.71,48.91,B,B5,other,3.0,RENT,42000.0,40-60k,Not Verified,18.14,TN,0,0,63.8,6,6,0,2008-02-01,1999-08-01,Fully Paid,0
233978,2500,<5k,36,8.38,78.78,A,A5,debt_consolidation,0.0,OWN,31000.0,<40k,Not Verified,10.61,AR,0,0,10.8,10,15,0,2008-01-01,1988-08-01,Fully Paid,0
244872,3000,<5k,36,9.45,96.03,B,B1,home_improvement,0.0,MORTGAGE,75000.0,60-80k,Not Verified,1.49,CT,1,0,39.2,9,24,1,2008-02-01,1991-01-01,Fully Paid,0
244437,17350,15-20k,36,13.55,589.2,D,D4,debt_consolidation,6.0,OWN,44000.0,40-60k,Not Verified,18.52,NH,0,0,70.5,8,31,0,2008-02-01,1994-12-01,Fully Paid,0
244261,2900,<5k,36,8.0,90.88,A,A3,credit_card,0.0,RENT,19000.0,<40k,Not Verified,6.32,TX,0,0,24.0,2,12,0,2008-01-01,1999-11-01,Fully Paid,0
244029,800,<5k,36,7.37,24.84,A,A1,debt_consolidation,2.0,MORTGAGE,35000.0,<40k,Not Verified,7.65,LA,0,0,29.8,8,15,0,2008-01-01,1995-06-01,Fully Paid,0
243957,7500,5-10k,36,10.39,243.38,B,B4,debt_consolidation,0.0,MORTGAGE,45000.0,40-60k,Not Verified,5.57,NY,0,0,0.3,5,10,0,2008-02-01,1996-09-01,Fully Paid,0
243737,7000,5-10k,36,9.76,225.09,B,B2,debt_consolidation,2.0,RENT,27600.0,<40k,Not Verified,17.78,MN,0,0,48.6,12,21,0,2008-02-01,2003-01-01,Fully Paid,0
243622,10400,10-15k,36,10.71,339.06,B,B5,debt_consolidation,3.0,RENT,31400.0,<40k,Not Verified,4.74,CA,0,0,35.3,5,6,0,2008-02-01,2004-07-01,Fully Paid,0
243430,13000,10-15k,36,11.97,431.6,C,C4,other,0.0,MORTGAGE,83000.0,80-100k,Not Verified,3.92,TX,0,0,15.1,15,22,0,2008-02-01,1998-07-01,Fully Paid,0
243406,6000,5-10k,36,9.76,192.93,B,B2,car,9.0,MORTGAGE,200000.0,100k+,Not Verified,4.84,NJ,0,0,0.0,11,22,0,2008-02-01,1992-04-01,Fully Paid,0
243314,2600,<5k,36,10.08,84.0,B,B3,debt_consolidation,1.0,RENT,28000.0,<40k,Not Verified,14.57,CA,0,0,31.0,16,19,0,2008-02-01,2001-03-01,Fully Paid,0
243280,6000,5-10k,36,8.63,189.77,A,A5,credit_card,0.0,RENT,39000.0,<40k,Not Verified,11.2,TX,0,0,52.9,13,23,0,2008-02-01,2000-10-01,Fully Paid,0
243243,4600,<5k,36,10.08,148.61,B,B3,debt_consolidation,0.0,RENT,42000.0,40-60k,Not Verified,5.91,CO,0,0,16.3,13,30,0,2008-02-01,1995-04-01,Fully Paid,0
243207,7400,5-10k,36,9.76,237.95,B,B2,debt_consolidation,8.0,RENT,69000.0,60-80k,Not Verified,12.57,CA,0,0,31.6,5,17,0,2008-02-01,1998-09-01,Fully Paid,0
243130,6000,5-10k,36,8.0,188.02,A,A3,other,10.0,OWN,48000.0,40-60k,Not Verified,14.08,OH,0,0,16.3,11,20,0,2008-02-01,1994-09-01,Fully Paid,0
243078,6000,5-10k,36,10.39,194.71,B,B4,house,5.0,RENT,43000.0,40-60k,Not Verified,17.47,VA,0,0,40.4,14,33,0,2008-02-01,1998-05-01,Fully Paid,0
243046,10325,10-15k,36,12.92,347.5,D,D2,debt_consolidation,10.0,RENT,70000.0,60-80k,Not Verified,9.05,CA,0,0,90.6,7,17,0,2008-02-01,1995-08-01,Charged Off,1
242695,500,<5k,36,10.71,16.31,B,B5,vacation,0.0,MORTGAGE,7904.04,<40k,Not Verified,3.04,CA,0,1,3.7,3,6,0,2008-01-01,1989-02-01,Fully Paid,0
242452,3200,<5k,36,8.63,101.21,A,A5,other,0.0,RENT,18000.0,<40k,Not Verified,14.38,NY,0,0,0.0,4,4,0,2008-01-01,2003-11-01,Fully Paid,0
242333,10425,10-15k,36,9.45,333.7,B,B1,other,4.0,OWN,60000.0,40-60k,Not Verified,6.02,PA,0,0,0.7,18,26,0,2008-02-01,1978-04-01,Charged Off,1
242260,10150,10-15k,36,11.97,336.98,C,C4,debt_consolidation,0.0,MORTGAGE,90096.0,80-100k,Not Verified,6.61,NJ,1,0,73.7,8,17,0,2008-02-01,1981-11-01,Fully Paid,0
242229,12000,10-15k,36,13.24,405.72,D,D3,debt_consolidation,10.0,RENT,82000.0,80-100k,Not Verified,15.12,IL,0,2,81.8,10,18,0,2008-02-01,1992-04-01,Fully Paid,0
242092,6400,5-10k,36,8.32,201.5,A,A4,credit_card,10.0,MORTGAGE,50000.0,40-60k,Not Verified,13.99,VA,0,0,39.6,9,21,0,2008-02-01,1994-04-01,Fully Paid,0
241850,1500,<5k,36,8.63,47.45,A,A5,debt_consolidation,2.0,MORTGAGE,17544.0,<40k,Not Verified,9.37,TX,0,0,31.1,6,6,0,2008-01-01,1994-02-01,Fully Paid,0
208728,8775,5-10k,36,12.36,292.97,D,D1,other,8.0,RENT,45600.0,40-60k,Not Verified,15.53,WA,0,0,44.2,10,13,0,2008-02-01,2002-12-01,Fully Paid,0
241536,13450,10-15k,36,12.61,450.67,D,D1,debt_consolidation,4.0,RENT,35000.0,<40k,Not Verified,19.71,UT,0,0,88.4,13,16,0,2008-02-01,1999-10-01,Fully Paid,0
